RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG,MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG
0.087052956885013,0.0315796594824173,0.0044816868069261,0.0906212225311776,0.0312975481110064,0.0068544160687681,2.0031934929149924,0.3615905005436043,0.0,0.0665573194866614,0.0235351291133878,0.003524955040551,0.0408595371089941,0.0208338298660724,0.005665030625788,1.0459993289562162,0.2859407600363141,0.0,7.4172988433723,1.4451965172905328,0.3173359894382164,3.0579528856951708,2.4697875303655765,0.5850689786504526,51.2794792495408,27.13906108667672
0.1101879639267837,0.0225485155228915,0.0043175426406945,0.0987624943398856,0.0319570998350853,0.0074208181425963,3.266835781306867,0.3284533301807024,0.0,0.0915046532376037,0.0154958104096824,0.003273667727578,0.0560224486492257,0.0220691039431618,0.0060812835436766,2.3406910703370087,0.2485873071477352,0.0,9.70015758856952,1.166550384069854,0.3231312679843565,3.5538359075171684,2.819233368770764,0.5208158629520683,88.58199444602627,23.984659435748128
0.1567727306537494,0.0200294709818995,0.0037554958585884,0.1036536344167494,0.0313543318662788,0.0069798270496659,3.7464330692135888,0.2731762975633284,0.0,0.1319318730642331,0.013039676066591,0.0028284809339744,0.0664032022575897,0.0209651552416827,0.0056749956065356,3.126111828514557,0.1939889771389461,0.0,12.82146763497724,1.11435559092985,0.3289328836272944,4.437891243820626,2.8906264885357573,0.470196544244147,138.9128594203586,21.86795848264811
0.2384071403378812,0.018241140274736,0.0046405411913824,0.1015926448406248,0.046540969374606,0.0139968776366937,3.450144403182635,0.2649232583862532,0.0,0.1942858501794908,0.0121675931712775,0.0034632140878096,0.0666508637133449,0.029420792739313,0.0090566823658385,2.661316981380149,0.1825984994975137,0.0,18.148597201072374,1.15136626925283,0.3477625639064527,4.054085567445092,3.8758114084487545,0.6252100146527481,112.45493561620604,19.533910884268334
0.4689263340060123,0.0196445497543244,0.0134040253249291,0.0567439038357581,0.0508421567993698,0.0255470717674578,2.435410861960568,0.1969042763141788,0.0,0.3357291340769917,0.013612680836324,0.007860411161967,0.0447931553099402,0.0328199841600092,0.0150279724763818,1.4773907304227878,0.127190339130138,0.0,29.848652547160736,1.357506980788528,0.688190310248395,3.3064028914835744,4.183981074435257,1.061192838581447,69.58948253339112,15.81146033279819
2.8209381112005865,0.0325275535754301,0.0195347355297375,0.0607524964529008,0.0527396739388848,0.0263396336157118,0.8445531817217776,0.1881125916695958,0.0,1.4505365853604426,0.0226016028429096,0.0136436916208735,0.0477978569499634,0.0356738491922906,0.0165731425338077,0.4613287647700817,0.1098198381280517,0.0,112.72217982379416,2.208550280309405,1.1689723676012922,2.8425683566562485,4.118351233997103,1.0909969765761047,19.58078984836268,12.828201627464251
4.088307184251475,0.0384708255246287,0.0226454220363407,0.1054277041296747,0.050357937899457,0.0475893956778433,0.3443555918642497,0.1504685697321451,0.0,2.6762729235819496,0.0286132676910918,0.017844156572028,0.0719761584742883,0.0318623244185225,0.0300074526704156,0.2384855184114064,0.0672467901870891,0.0,196.7261316113253,2.5484417879793733,1.4046557611235708,4.489767571811496,3.6709132313193695,2.0420036476227668,12.586441612530312,7.80029699052771
4.09302913954342,0.0400101852979253,0.0217494958757723,0.1226787855074459,0.0593787440127653,0.0431177833540678,0.3440407599775104,0.0469793350925598,0.0,2.6914786584938657,0.0319326026411366,0.0160379600205463,0.0876469689428233,0.0364979034704754,0.0263755406957593,0.2343455574020689,0.030258334571336,0.0,197.5086903476628,2.534619803277093,1.2692300868265898,6.938930377304204,4.090696451214028,1.7449661585515992,12.20085932233041,2.6478028511709706
3.412546835308746,0.0337006923867512,0.0177976797736639,0.1242385884349742,0.0644619277505504,0.0457859261957124,0.1998884119064347,0.2197019669710601,0.0,1.9516282987893987,0.0237157579627416,0.0128927740864343,0.0921145007169509,0.0406247252334745,0.0304927070056532,0.1396072930119654,0.1144561328240292,0.0,124.9812487783092,1.9636480242085923,1.121181343844948,7.960363496041129,4.33938207772834,2.374279843180222,7.894995247268609,5.197410965355751
0.685712035463528,0.0166461275549478,0.0108250976822921,0.0954911845048715,0.0650420009365849,0.0351202235853618,0.1375474671315025,0.2218251698596792,0.0,0.4221872185147257,0.0121110545512533,0.007199246384108,0.0736823658790908,0.0425072802424579,0.028707472297323,0.0970422167959793,0.1247991178527492,0.0,32.92030092793868,0.9249319054585688,0.7715659672990298,8.780559146768052,4.312928288848113,1.9954929601626228,6.0090167619746016,5.749706902451077
0.2583227446055076,0.0139168426114517,0.0107731157282855,0.156825438376956,0.0538196187166433,0.0332941425371189,0.1709485525223324,0.2264031544036606,0.0,0.2123945168632348,0.0099552071284601,0.0072479890683618,0.1060674909908207,0.0332795351295348,0.0279856845680215,0.1217874558682916,0.1375593702863969,0.0,19.78422298706368,0.9897995618319804,0.8605372029742789,12.993625010301455,3.4262923626615,1.8345117397290835,6.702179880715579,6.635214733662843
0.1596279537653437,0.0170114901150231,0.007223207678063,0.1464589540377929,0.0581440029035259,0.0360887910633556,0.1824739794106749,0.0918995166027524,0.0,0.1296189077997641,0.0127603398170347,0.0056282916012423,0.0903001259168332,0.0314398953997612,0.0303914591207853,0.140126573972416,0.0567766008212216,0.0,12.176359745226224,1.1367129246195116,0.6200257044736451,11.364511797234425,3.630883753769286,1.829567417073103,8.128483447805927,3.2838251374768954
0.1063260049376306,0.0317954316546499,0.0082521899821899,0.141468255737911,0.0692416003324255,0.039610139022388,0.1841446112984826,0.0527017880183914,0.0,0.0875182234413794,0.0225183238992835,0.0064429349016214,0.0787946457575009,0.0434505700064059,0.0326699636220875,0.144464620103419,0.0345859185940021,0.0,7.954987418177268,1.5871891231477866,0.7326052225302142,9.09753411332708,5.227767425790687,2.577353403731381,8.673107709780727,2.525780443931274
0.0883489461744602,0.0591707552896172,0.0085460039981847,0.0557802294679017,0.0707256158266723,0.045242593487391,0.1957727531811883,0.0589511505377318,0.0,0.0737177421082062,0.0396443037058776,0.0067824619226631,0.0378189454557271,0.0450733381143122,0.0367855262724798,0.1584205676945849,0.0385675943255165,0.0,6.093960849767473,2.8023313025798657,0.7718094278099078,3.554056248992855,5.021018897796992,2.9420738436425675,11.768993449758105,2.7036023384039622
0.0803867845148655,0.0714597312614752,0.015580025575483,0.0922076148147479,0.0714197865544559,0.0442287964345705,0.2165908789614898,0.1633205876298931,0.0,0.0656512078234521,0.0466362757031363,0.0104449179937058,0.0471756924761866,0.0453774036625286,0.0363753524911619,0.1816485057351041,0.0957450077923489,0.0,6.070613565670497,3.421332139362613,1.1619305257729509,2.4804523557272127,4.688155508573898,2.668788305870268,15.452756199154775,7.056761206021561
0.0752250600152144,0.0735224423997763,0.0160944228448476,0.1933484662294188,0.0510931942080917,0.0397021656466493,0.4649348024266366,0.2457238002634077,0.0,0.0587735810007584,0.05043373730454,0.0112819912045942,0.1076014009092365,0.0382280416896605,0.0312827973976876,0.328935937125295,0.1694737981668479,0.0,5.950464569147361,3.671270170191453,1.2178770793661533,6.710981944301001,3.241151411303797,2.210227864703118,23.754831294719114,14.221198389159554
0.0571320099201928,0.0741175018485984,0.01779554200001,0.2566655468985337,0.0729130382379514,0.0352684758585511,2.3650545368398794,0.298952501106339,0.0,0.0431067971913817,0.0525145200778224,0.0129132610515288,0.1589877235324085,0.0512617198193523,0.0287551252007033,1.398217968784036,0.2280084891390787,0.0,5.6512478090324025,3.467069413315543,1.2079507073237257,11.135413521906797,3.568657048372559,1.7691813244456445,65.27833187841213,20.504636334769923
0.049295289629279,0.0475405025762335,0.0150130981512105,0.2914822335633009,0.078543701873396,0.0606680441134811,2.878217489670761,0.3521091818243694,0.0,0.0397372180493081,0.037868327856234,0.0119570201243342,0.2100233155737113,0.0595548256287725,0.0415931510069107,2.06669394736537,0.2847777269589197,0.0,4.432545007045476,2.4703588586334457,1.058172118416392,14.427047426964926,4.96281263557246,3.013943773771488,91.17955384639576,27.02032326237856
0.0796106389455756,0.0466696145804415,0.0180182410477193,0.2267120128509064,0.0822057042951998,0.0615412639554541,2.8789665642154607,0.2986774054896546,0.0,0.0583953830975114,0.0376196288902679,0.0146276149941992,0.1478968771338312,0.0644938136412813,0.0434792312404013,2.068957344106103,0.2165713468065063,0.0,6.290304208356675,2.6622726619848542,1.2410408373128383,10.126816849861196,5.139764799348032,3.149230087397185,91.3566912992728,22.557872066359167
0.1247736612324747,0.0446841034410236,0.0205430996814932,0.1550092776254636,0.069981068041674,0.0631540801198583,2.1399635494606524,0.2626757552289627,0.0,0.0906476466447182,0.0359244700130945,0.0172881668598026,0.096119623701089,0.054622584233363,0.0436320211192435,1.2684477032681023,0.1656599611440195,0.0,9.671290318008264,2.7606439550865387,1.5029702404988556,6.257742869385603,4.294312142047326,3.1842182178990583,56.74453053234664,16.31988838246282
0.1750801265245208,0.0447434192400489,0.0210005968400142,0.0896302379963444,0.0517216379956085,0.0719211479009419,0.5016355938787458,0.0927907664971929,0.0,0.1356178334286282,0.035737450468119,0.0172855423672424,0.0589220349549622,0.0413764203092218,0.0485817245643214,0.3215636274911986,0.0688727156474683,0.0,12.850520316295984,2.574153907567963,1.4895531912605071,5.095267882823299,3.2496864726880887,3.643863823104221,24.177288552203,4.9641141452076365
0.513893436235525,0.0415027903897602,0.0243871560639967,0.0859051634275682,0.08406137406104,0.0942788797373607,0.1971783148870751,0.1396935635330743,0.0,0.321585096672066,0.0332883560340365,0.0199561513377136,0.0521806378323893,0.0488079096519407,0.0688242435692454,0.1609378425401304,0.0889779924328125,0.0,21.220638340517144,2.2602159291038832,1.7355178021788729,6.6285024445074825,4.26836112644305,4.4599574164248486,14.74499033191913,5.195650286200687
2.837997831528832,0.0356787950435596,0.0438713551214411,0.1124236970757743,0.0955657508680915,0.1009924600165974,0.137023383086192,0.2310287236523845,0.0,1.5045033544218331,0.0269234749728265,0.0317367631626262,0.0739607751449927,0.0598976882196785,0.080202674234516,0.1095588598963525,0.1618861502580448,0.0,102.84390411776896,1.5854344661546809,1.9151456012558448,9.47427464659361,5.553251971406338,5.087856970293682,10.08354440187833,8.881029049252305
3.697329480387729,0.024137522504268,0.0463204758333006,0.1160750129729224,0.0943328486459451,0.0836826625365612,0.101686901598899,0.257328806285356,0.0,2.344286347502527,0.0186850429410369,0.0349709828555205,0.0771303387819635,0.0575575074772151,0.0599048307401889,0.0759173850200107,0.2037380920873527,0.0,176.8689309353507,1.3125594123255602,2.395858918653212,10.6739974678472,5.460698313750713,3.441449770278738,7.1234224149563,10.964188530610931
3.973394794949677,0.0225551549008646,0.0470362191018282,0.1258637086235647,0.0953086757039091,0.0705729355521576,0.0914769373911746,0.2530510711980257,0.0,2.774772085288221,0.0179347073441286,0.0368141067131568,0.0883614649575459,0.0600384677803702,0.0465164684230795,0.0705250321596919,0.1917787047611922,0.0,189.42229466309405,1.401535696678958,2.427431234185057,14.293826743307909,5.475581249474374,2.722908395101852,5.606405978052502,10.943240854170064
2.854936425611579,0.0337213950945235,0.0399723983202007,0.0974856532024964,0.0701563133920155,0.0437515564532744,0.0852675478405697,0.1603007601178845,0.0,1.6835959804512868,0.0233158955978944,0.0315342750506378,0.073228634555721,0.0501315718429735,0.0301111982454463,0.0665257047899423,0.1160715474959456,0.0,111.9312945861387,2.0770261444072684,2.4705491760215468,11.707123255383925,5.759617998489604,2.4702346447605623,4.574504873546651,6.298510785413023
2.671647146186652,0.0431250925923298,0.0376783482501821,0.087660918941479,0.0873263739029239,0.0661143722878939,0.0913554815700053,0.0776022066823412,0.0,1.376916488272693,0.0302518386722256,0.0287083466650246,0.0599062384087496,0.0640557799056368,0.0444820443195563,0.0754892182253008,0.0566980320685585,0.0,106.04431257063756,2.3649008865730026,2.216712262550234,9.444511414861044,6.460891847079494,3.790451716141141,5.508279475545965,3.8832535359335343
0.834996022220738,0.0540060838139127,0.0362288852184144,0.0673774928378121,0.0856793859372074,0.0795627959420066,0.101865269011906,0.0724420557246338,0.0,0.5810765579908653,0.0409189700311769,0.0260998657322531,0.0475662514155264,0.0624649897091157,0.0584287877817455,0.0849511379481177,0.0555382242872127,0.0,45.79333004988192,3.0541504084440225,2.214760383094993,5.502292027882697,6.167752850564428,4.604360624587014,6.789803986138024,5.062080971454049
2.56653746323538,0.0530196168286979,0.0250763133242219,0.1126095433512738,0.0855544829278542,0.0808198589868545,0.1316707139895192,0.2194486749916623,0.0,1.447341637839244,0.0416108769289962,0.0185703875921636,0.0642416679679562,0.0634050825478047,0.0614613083009714,0.1027629600922797,0.1240131365752331,0.0,129.5946077564194,2.62460550241963,1.65293328281687,3.969160545437883,5.227078863216709,4.187591792289734,8.7275294332471,10.755644786578852
3.782214917172245,0.0544407012248989,0.0212137536271049,0.1634746426752658,0.0575813380611569,0.0595072350713918,0.7948536403066289,0.4231319038822451,0.0,2.550731120549281,0.0439433069245993,0.0150941534968438,0.1031067876470468,0.043950768122814,0.0426264550926405,0.3873095348094259,0.2991061863519732,0.0,210.5136699937584,2.5427296301573703,1.292104732467826,6.586640000854171,3.169634453708923,2.5660929655431968,21.163833822438285,17.492598791674695
3.799019097204687,0.061703681416157,0.018868464633257,0.193079563843341,0.1717701795564852,0.0602511786838771,2.3727152461927723,0.4859420426164213,0.0,2.567460882953895,0.0494705174327959,0.0131356184209049,0.1374881365374144,0.1031410151401613,0.0462988346785872,1.456292094183962,0.3925474665191034,0.0,206.395652029114,2.7228549672503903,1.178890036437513,8.577847751934698,5.6297927068069225,2.267552614006884,83.74041704978129,23.29045605231517
2.896967039169698,0.0723262880679937,0.0309743993351432,0.4579525264390857,0.1775662839783538,0.0511955242587653,2.5031554978714694,0.5416813194332671,0.0,1.6586873103033364,0.0571213350178129,0.0198436403126586,0.3031545833578698,0.1146800797628564,0.0399192196421048,1.7592697155237504,0.4689687670592956,0.0,118.18407651348328,3.2116150418660983,1.7627744289213385,21.998952488351712,6.6939005836453855,2.219059943945891,92.4605499622868,27.8790167658844
1.362027575440269,0.0793434118525572,0.0406874007973674,0.4392893334305678,0.1806097546655168,0.0593591691093139,2.4854255229111315,0.4183197621925497,0.0,0.6533695259568179,0.0650122770539891,0.0284041997615458,0.2732458582024841,0.1232275287302362,0.0499951645391791,1.673154975896694,0.3200105609358725,0.0,37.76249197403372,3.935795789947454,2.473478421675768,19.53938672057356,6.901319662016772,2.5413155533794187,89.26216536328789,22.340223430393227
0.3282862610104492,0.1013599376569924,0.0448051063007626,0.4368978320880451,0.0849506563378345,0.0571595868141454,1.6415403188341438,0.3280344220498985,0.0,0.2700551754401639,0.0793197631480276,0.0345612573323663,0.2623678294950211,0.0628004889310372,0.0463650673800252,0.8241419670878651,0.2136825181775058,0.0,25.613726391727567,5.145295064522408,2.9413186258108217,19.535698956180816,4.35586750429908,2.4979766567241235,36.04027429856426,15.8192499290897
0.3636017483699924,0.1131918859855752,0.0370810112534572,0.1862561398909169,0.0658421111433772,0.0616134743680713,0.1710661333674294,0.121413355342256,0.0,0.2906672690260932,0.0837345219692602,0.027833702212424,0.1244637023582469,0.0458467605646551,0.0491446652049151,0.1186264757771652,0.0801500559826479,0.0,26.256988669360386,5.517826414807355,2.264924891221555,8.20719143245608,3.955703943361929,3.574673897193592,8.633689297922926,7.158292777446885
2.521324927861292,0.1372062365213841,0.0447398455102458,0.7513430953050757,0.2231590557930021,0.0730749574143403,0.1153847000949497,0.2586068513895896,0.0,1.1841650923386475,0.102233844823413,0.0323371129490413,0.2931211687736636,0.1083914211507892,0.0579621267902529,0.0815593185927508,0.1490614070120643,0.0,99.92265007692336,7.2123535074825265,2.4812559158939687,81.33505610456135,8.183199899028843,3.9955894412531343,7.214271964979536,8.007037241608323
2.790550556140224,0.1293750773438599,0.0530343825194372,0.8034612868013357,0.2285103579814104,0.0740881823393447,0.1105975455053972,0.3411238092804929,0.0,1.525095899982896,0.092851196282183,0.0391980142624713,0.3732566893588993,0.1263449189487954,0.0603917360160408,0.0752493422462256,0.2289816305048077,0.0,108.49171548771427,6.202937365945488,2.975705854631584,98.69437727062213,9.52145041789249,4.243811255712165,6.386726075874231,13.657623749801898
2.810005596606384,0.1015638753306418,0.0528940584713106,0.8052954936868096,0.2298283155719543,0.0693071107944402,0.1080923266430847,0.3469988464954293,0.0,1.6028440015583905,0.0695018396704205,0.0392748000172075,0.383828928543272,0.1312013067963097,0.056703055925934,0.0710259437524923,0.2509420733472822,0.0,108.90767398365873,4.491613855852324,2.66103476635039,101.18557460459226,9.744909760382116,3.252660010199452,6.002015701841824,14.089611395590875
3.7388779942082273,0.0773874343293925,0.0500043029187322,0.7936673868753454,0.0913961609487247,0.0483876520056606,0.0635957045244264,0.3186424628711241,0.0,2.391825892785433,0.054109416696471,0.0348540692513891,0.358079910526921,0.0600988390857349,0.0402481150313096,0.0489428122281621,0.2103235575569473,0.0,177.47952778564925,2.704594864240385,2.3056708948905675,91.06683663674217,4.942818467249498,2.580448822853459,4.18612471971171,12.811445818134324
2.826029134846019,0.0982373115371609,0.0354974307243555,0.1369304866604484,0.0589876194597559,0.0427074507824732,0.0538668373308593,0.1062203958301728,0.0,1.5701394586677213,0.0703382795724367,0.0236475165358365,0.1103492704143242,0.0453224086170275,0.0347892925437108,0.0422731511143076,0.074651117457266,0.0,110.85577997809338,3.527281223462733,1.5699672288273274,13.662648765776268,4.772949172949308,2.4846846330888903,3.220112539811732,3.7042207172171655
2.8219432009670684,0.096914882649836,0.0302932616605521,0.1005618774578886,0.091991727694047,0.0570126715321081,0.0406741973680896,0.0617433361038446,0.0,1.557964419688527,0.0668758965805882,0.019831443579286,0.0743429245553741,0.0683199967109332,0.0434876958645507,0.0322503906751967,0.0413338602145975,0.0,113.2306453248745,3.518098368902548,1.7156588245384206,9.75133297904172,6.538616047168647,3.3516752872657807,2.505496697573399,2.8296401148275403
1.0804780148894335,0.0980784980861541,0.0299439445643834,0.069679398088161,0.0885217993522709,0.0683163324890552,0.0411759092606672,0.033596815565263,0.0,0.6656069916477475,0.068643807052285,0.0189667107542655,0.0486731396736589,0.0630404869540616,0.0547641441608527,0.0327827917115968,0.0264868551578235,0.0,46.013518905334536,3.638933089699276,1.587063570653783,5.892648026832628,6.040781592461603,3.9265583922849263,2.6211244704820533,2.315468515572065
2.8027918205127045,0.1080010186049568,0.031177211589086,0.0521329923969638,0.0831956928239368,0.0687064780794917,0.0397603750009549,0.0442548885155721,0.0,1.432444253544258,0.0754286421630019,0.0203370213970393,0.0410334722010454,0.0546129402856127,0.0546666437841057,0.0309019926555503,0.0335853803612858,0.0,135.96928573455887,3.2999672628375265,1.4241939019593295,2.750681234687606,5.2227298316641,3.897228715431722,2.3670535275975784,2.405903505956817
3.92021120716896,0.1274003024190808,0.020765197874255,0.2121373572601828,0.053740188283245,0.0654493622485675,0.0404090485663817,0.1500075500583067,0.0,2.389202824492152,0.0960192326046311,0.0145893949193479,0.1155546443938778,0.0351910111635942,0.0529125863203336,0.0308033123499996,0.0944625586018032,0.0,187.15497089987707,4.816708558244316,1.1061245077478283,9.177712187484987,2.87765143529032,3.5466068342678563,2.80030359756467,8.121770058305472
3.921749423324296,0.1314921762462882,0.0203710101174638,0.2266576636488524,0.0342902757327705,0.0528967700666888,0.0421734108198774,0.1999764908103676,0.0,2.3957157619531952,0.1018900749650536,0.0139679818369047,0.1425761264278681,0.0268301991556623,0.0427160763475812,0.0319745843116537,0.1457708682998566,0.0,187.84822481041087,5.209207708922149,1.1693374479033494,11.099818647846366,2.605531294235889,2.68947587639358,2.7497139435542617,15.612445185345074
3.317331987824589,0.1297688051833401,0.0196461304738831,0.7274823007650636,0.0397534759143869,0.064808867021316,0.046336274531461,0.3333351926855983,0.0,1.7411336720981143,0.0991289037940758,0.0141834420046711,0.4087271297818775,0.0305658061039628,0.0531929271535834,0.0368120887774296,0.2605526345047981,0.0,146.36845302556443,5.530486883014184,1.3118544911862704,25.02101654717297,2.946139683182233,3.188492328235167,2.81834469309215,24.154704573236778
0.5598885443144133,0.0947654185514126,0.0230607829840795,0.7339539322791784,0.0395338173693224,0.0690646355561372,0.043596456619113,0.3253679715971286,0.0,0.4381133437180513,0.073066999719547,0.0182948349000317,0.4247562642312059,0.0293479883944953,0.0562163944698382,0.0348794354287183,0.2536281416525994,0.0,39.0718248363442,4.017345294830344,1.609148990969021,23.26630438045797,3.382787172478173,3.707395166515584,2.55485767128995,21.227101263488606
0.4080539772351064,0.0772297889955035,0.0258204705449679,0.7427225949021926,0.0380292712653113,0.0764421752319694,0.0428878374262935,0.3021917976800907,0.0,0.3632369568456331,0.0611644638360725,0.0221189539155833,0.4468276490964439,0.0286988548553568,0.0611901092783055,0.0352092186380714,0.2119462493983053,0.0,33.514301692729475,3.647272366058409,1.802119947374271,24.2984491718584,3.2378314565659307,4.205153203083671,2.395634780283141,17.01364271248743
0.4618493034203406,0.0878959844102341,0.0267579477115482,0.7034675342293926,0.0336806489948196,0.0760118386216157,0.0345001084679538,0.2047445917802449,0.0,0.3917738528783882,0.069567370591184,0.0227874028923535,0.365091709038644,0.025818136863414,0.0601763041694112,0.0270067644872934,0.118215874183153,0.0,35.48017715463648,4.014982645849667,1.7776123348644486,19.90638342059804,2.985098978322453,4.28375098520956,1.9089097157715964,6.670474193401952
2.7456227010067726,0.0700529063883868,0.0257283693784707,0.1753083643444297,0.0988706833075474,0.0643544740502534,0.0594113429455207,0.0812431471606972,0.0,1.4399510485740656,0.0513171043693025,0.0210185663193125,0.1138066660701098,0.0497410385053792,0.0486465948302013,0.0353677830095715,0.0600236831011733,0.0,113.7794023111264,3.2756560558786565,2.2389804473010484,7.989342612898657,5.444494955398927,3.209249356739238,2.489753070229834,3.3156134870220315
2.8162923567724825,0.0688868205481037,0.043539582854843,0.1018220870870092,0.1167685808114066,0.0625614750327111,0.0667752544721611,0.1051806036817774,0.0,1.599685513466886,0.0497867766816364,0.0304806162343238,0.0756974595586689,0.0701260007934575,0.0462051435966869,0.0403703595642851,0.0702057721992319,0.0,121.69862774433608,2.901187762012831,3.554117880965753,7.427672687788313,6.84663370406331,2.9548167173667634,2.566528807919272,3.470745453784332
2.8532311755033173,0.0413895153820065,0.04358324027085,0.1748670103256572,0.1163422697639955,0.0408019334706246,0.0707231631976403,0.1018452906024383,0.0,1.7098226441980104,0.0330387823707464,0.0302518015779125,0.1172763702797282,0.0685316920771854,0.0312279604716643,0.0456208458420852,0.0628744005989968,0.0,126.62004441568234,1.9019837588269293,3.440392351182986,13.281093663434936,6.666308249287989,2.0865893215317945,2.633083102919877,2.925007127120254
3.225661471182532,0.0387410390097047,0.0427244867204629,0.2304263068272485,0.1098676514702852,0.049176339004521,0.0726370740311857,0.1003242730011656,0.0,2.059604630651185,0.031330275835946,0.0281983472289437,0.1709266979841727,0.0589223642494807,0.0361253249707966,0.0489310077558764,0.0610038516175888,0.0,138.6438868967795,1.8592911160270529,3.0952024981400585,19.03669967602513,5.549297319467589,2.5087242890986587,3.086532721994419,2.773539489444679
2.8269898796285804,0.0540092818579561,0.0371822840877077,0.2644490895043064,0.060665511445989,0.0561953868597356,0.0454039984409639,0.0396829008755391,0.0,1.621385607750636,0.0421278124729587,0.0235949058265258,0.2149017896457438,0.0436648514916046,0.042036027625275,0.034061719587101,0.0301675858833184,0.0,121.16870986751373,2.3094855013134423,1.4171953927259715,23.219414547019845,4.423663590077524,3.1882913103274726,2.480270352961872,1.900863790682196
2.8059537720467342,0.0540387138885054,0.019191083179231,0.314223113224758,0.1364507955806498,0.0946689830890133,0.0462087205203664,0.0415534691577803,0.0,1.520686088359391,0.0420395561549479,0.0131968685995166,0.266049636114116,0.0775696565406415,0.068759988677526,0.0325217167049712,0.0334379184118162,0.0,112.4491349964237,2.4114379878164587,1.1839457479171445,27.07374356166248,8.11756835146006,4.653093125873811,2.635291337413284,2.321339812346284
0.6847035035295544,0.0548231141586867,0.026178101067012,0.5143025869748652,0.13948038790188,0.0917238392183759,0.0477536520424373,0.1027646020584141,0.0,0.4316656898381115,0.0436861809970724,0.0187574291955458,0.3836703964069141,0.0842429162376319,0.0648277155804555,0.0338408507419505,0.0487984725302729,0.0,31.23890452294409,2.506538125711008,1.959595719448608,36.54864983562009,8.615184110275411,4.573093934250093,2.732434447139616,3.2301180981513635
0.2903811052817828,0.0479468593918671,0.0330481829842253,1.5273210082650477,0.1363160501657875,0.091338462575658,0.0454440713478406,0.192562329754802,0.0,0.2502240996185347,0.0398016420355745,0.0230908371340386,0.9894277766067155,0.0793667299574216,0.0654059247466586,0.0325723177258097,0.1044282653042943,0.0,23.32695790321734,2.327668186234198,2.5465805115536164,87.32635844433267,8.981653041782138,4.454230164335337,2.51892338199315,7.820221522221059
0.3190199788417625,0.0845852431300244,0.0346049398479919,1.672979433075302,0.1066330346835411,0.0661746069287176,0.0446612906637189,0.2188391754339186,0.0,0.2728009152222611,0.0614966178063027,0.0253944593791499,1.2293325527657677,0.0642542981952713,0.0448990393699615,0.0337912497653713,0.1408180081727457,0.0,25.54675719447784,3.716154785891596,2.7114199562211274,97.1812242170036,6.902853008274579,3.3790641829230945,2.4621857402179126,9.92983792176372
0.5277327141248055,0.0887583861535394,0.0314002747667299,1.698619312424402,0.0635467916101066,0.0440236823172699,0.0448627245550413,0.2460127230615262,0.0,0.4053148821373332,0.0664428297033506,0.0225925260716814,1.2824623280166167,0.0490531772781975,0.0339248742737418,0.0339644967025341,0.1806619976449625,0.0,36.598176965751335,4.327977256767976,2.0774263145258494,100.94118685162242,6.597393998087736,3.015503586955589,3.105139249801926,15.251282940111375
2.854256824342111,0.1049380283831901,0.0306321381072279,1.836618137814928,0.0615281456681827,0.063057367713752,0.0504139502645109,0.3513563953928346,0.0,1.5523057711781254,0.0799450885579353,0.0224142857384449,1.4084521390545757,0.0471512781251039,0.0444732935102711,0.038496212235196,0.2571598131244084,0.0,135.61236263728208,5.541113092362796,2.04897686155368,114.02490024026758,6.592676045225149,3.278659157407598,3.832459409481424,19.205427048997528
4.144546694967526,0.0903849407084072,0.0240471238060135,1.695057715879592,0.0554428243507901,0.0654480686179695,0.0455217675569084,0.3482120213552964,0.0,2.6130275828389373,0.0672991828043601,0.0183248337966663,1.2635416763120673,0.0415239408834055,0.0473741327499762,0.0346478188637515,0.2488139189041653,0.0,190.7676557464448,4.757029505211275,1.595745694690313,122.92454594108035,5.237825238750275,3.236197389293712,3.540731706073041,20.28243068965132
4.156733828571848,0.0808021587875282,0.0282131339657913,1.6647670941712656,0.0376093101740432,0.0719796502490587,0.0496589807982958,0.3388638107246984,0.0,2.662168927549169,0.0596625797199342,0.0222233222807295,1.189167874421945,0.0301954430237572,0.0532698918264384,0.0394343688166886,0.22666686446978,0.0,194.47288992973432,4.798706488813839,2.008252396088674,116.8985707157803,3.381694802868745,3.458044580996285,3.632172462302487,17.270561317215158
